mu_influx;r;mu_feedback;s0;init_stress_influx;cue_P;zmax;aP;init_feedback;sP2NP_2;sNP2P_2;u;dmax;cue_NP;Npop;init_influx;ad;sNP2P_1;mu_stress_influx;sP2NP_1;gamma1;seed;gamma2;generation;freq_P;mean_feedback;mean_stress_influx;mean_influx;mean_hormone;mean_damage;var_feedback;var_stress_influx;var_influx;var_hormone;var_damage;prop_dead;file
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0.25;0.05;1;100;0.1;5000;2;0.5;0.05;0.02;0.25;0.1;747560556;0.1;5000000;0.1694;0.0185654;10.5315;2.73748;100;100;6.7155e-05;0.0557522;0.036579;1.45519e-11;0;0;./core_248/sim_stress_23_3_2019_000911_747242534
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0.25;0.05;1;100;0.2;5000;2;0.5;0.05;0.02;0.25;0.1;183618052;0.1;5000000;0.1678;0.0299061;10.9049;4.70721;100;100;0.000269739;0.126266;0.59046;6.91216e-11;0;0;./core_248/sim_stress_23_3_2019_005141_183309824
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0.25;0.05;1;100;0.3;5000;2;0.5;0.05;0.02;0.25;0.1;428571750;0.1;5000000;0.1574;0.057311;11.604;8.48138;100;100;0.00117123;0.0925179;1.04666;2.39015e-09;0;0;./core_248/sim_stress_23_3_2019_013805_428153666
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0.25;0.05;1;100;0.4;5000;2;0.5;0.05;0.02;0.25;0.1;43705636;0.1;5000000;0.1718;0.0798342;11.4324;10.7193;100;100;0.00168882;0.072441;0.820816;6.99965e-08;0;0;./core_248/sim_stress_23_3_2019_023215_43370189
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0.25;0.05;1;100;0;5000;2;0.5;0.05;0.02;0.25;0.1;521683264;0.1;5000000;0.1674;0.0166155;10.2124;2.35578;100;100;3.90089e-05;0.00501237;0.00199373;0;0;0;./core_248/sim_stress_23_3_2019_033011_521369960
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0.25;0.05;1;100;0.05;5000;2;0.5;0.05;0.02;0.25;0.1;705600069;0.1;5000000;0.1616;0.0163043;10.1541;2.39845;100;100;4.61324e-05;0.0062168;0.00659201;1.94632e-10;0;0;./core_248/sim_stress_23_3_2019_041111_705287015
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0.25;0.05;1;100;0.1;5000;2;0.5;0.05;0.02;0.25;0.1;852860216;0.1;5000000;0.167;0.017915;10.1443;2.74925;100;100;7.22744e-05;0.00986604;0.0437816;4.18368e-11;0;0;./core_248/sim_stress_23_3_2019_045317_852595899
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0.25;0.05;1;100;0.2;5000;2;0.5;0.05;0.02;0.25;0.1;566939997;0.1;5000000;0.1662;0.0385306;10.8088;5.72295;100;100;0.000450719;0.0784927;0.788415;0;0;0;./core_248/sim_stress_23_3_2019_053612_566644993
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0.25;0.05;1;100;0.3;5000;2;0.5;0.05;0.02;0.25;0.1;622664343;0.1;5000000;0.1558;0.0323212;11.5172;6.6128;100;100;0.000425895;0.202967;1.92565;-1.81899e-12;0;0;./core_248/sim_stress_23_3_2019_062407_622203111
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0.25;0.05;1;100;0.4;5000;2;0.5;0.05;0.02;0.25;0.1;645863401;0.1;5000000;0.166;0.0670441;12.3073;10.6261;100;100;0.00202915;0.403451;1.96879;5.04278e-08;0;0;./core_248/sim_stress_23_3_2019_071439_645458655
0.02;0.9;0.02;0.5;10;0.8;100;0.5;1;0.25;0.05;1;100;0;5000;2;0.5;0.05;0.02;0.25;0.1;719800586;0.1;5000000;0.155;0.0161985;10.0933;2.33467;100;100;4.19447e-05;0.00436643;0.00254347;3.11411e-09;0;0;./core_249/sim_stress_23_3_2019_000911_719345066
0.02;0.9;0.02;0.5;10;0.8;100;0.5;1;0.25;0.05;1;100;0.05;5000;2;0.5;0.05;0.02;0.25;0.1;462977021;0.1;5000000;0.1532;0.0147786;10.1949;2.33271;100;100;5.50085e-05;0.00931287;0.00363991;0;0;0;./core_249/sim_stress_23_3_2019_005108_441942187
0.02;0.9;0.02;0.5;10;0.8;100;0.5;1;0.25;0.05;1;100;0.1;5000;2;0.5;0.05;0.02;0.25;0.1;236429856;0.1;5000000;0.1604;0.0172242;10.3555;2.73322;100;100;6.54605e-05;0.0181243;0.0447407;7.57973e-09;0;0;./core_249/sim_stress_23_3_2019_013313_236014091
0.02;0.9;0.02;0.5;10;0.8;100;0.5;1;0.25;0.05;1;100;0.2;5000;2;0.5;0.05;0.02;0.25;0.1;133807128;0.1;5000000;0.1706;0.0431444;11.8679;7.66681;100;100;0.000964372;0.232313;2.22164;1.49927e-07;0;0;./core_249/sim_stress_23_3_2019_021639_133450731
0.02;0.9;0.02;0.5;10;0.8;100;0.5;1;0.25;0.05;1;100;0.3;5000;2;0.5;0.05;0.02;0.25;0.1;653397304;0.1;5000000;0.176;0.0281785;12.008;7.46966;100;100;0.000593182;0.471616;4.32978;1.02546e-07;0;0;./core_249/sim_stress_23_3_2019_030814_653007652
0.02;0.9;0.02;0.5;10;0.8;100;0.5;1;0.25;0.05;1;100;0.4;5000;2;0.5;0.05;0.02;0.25;0.1;620803863;0.1;5000000;0.1722;0.0334926;11.8865;8.64729;100;100;0.000299556;0.53646;3.58588;3.24975e-07;0;0;./core_249/sim_stress_23_3_2019_040341_620514970
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0.25;0.1;1;100;0;5000;2;0.5;0.1;0.02;0.25;0.1;570272321;0.1;5000000;0.276;0.0123106;10.073;2.25279;100;100;4.06845e-05;0.00177379;0.00174182;0;0;0;./core_249/sim_stress_23_3_2019_050400_569910318
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0.25;0.1;1;100;0.05;5000;2;0.5;0.1;0.02;0.25;0.1;236509079;0.1;5000000;0.2938;0.0187454;10.0591;2.51178;100;100;3.44924e-05;0.00476643;0.00330434;0;0;0;./core_249/sim_stress_23_3_2019_055320_236189937
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0.25;0.1;1;100;0.1;5000;2;0.5;0.1;0.02;0.25;0.1;322050195;0.1;5000000;0.2914;0.0200321;9.98743;2.60822;100;100;3.38395e-05;0.00257541;0.00523311;0;0;0;./core_249/sim_stress_23_3_2019_064311_321563132
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0.25;0.1;1;100;0.2;5000;2;0.5;0.1;0.02;0.25;0.1;361026257;0.1;5000000;0.2848;0.0224522;9.96617;2.84353;100;100;4.17555e-05;0.00635354;0.0599711;0;0;0;./core_249/sim_stress_23_3_2019_073211_360586734
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0.25;0.1;1;100;0.3;5000;2;0.5;0.1;0.02;0.25;0.1;639525878;0.1;5000000;0.2872;0.0268693;10.4903;3.41851;100;100;9.89687e-05;0.0745219;0.603239;0;0;0;./core_250/sim_stress_23_3_2019_000911_626052802
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0.25;0.1;1;100;0.4;5000;2;0.5;0.1;0.02;0.25;0.1;101903959;0.1;5000000;0.2798;0.0617061;11.0219;7.30999;100;100;0.000730956;0.486342;6.37988;0;0;0;./core_250/sim_stress_23_3_2019_010219_101527849
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0.25;0.1;1;100;0;5000;2;0.5;0.1;0.02;0.25;0.1;989480270;0.1;5000000;0.289;0.0152948;9.99462;2.32623;100;100;3.29041e-05;0.00390268;0.00308977;0;0;0;./core_250/sim_stress_23_3_2019_020135_989178132
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0.25;0.1;1;100;0.05;5000;2;0.5;0.1;0.02;0.25;0.1;268187723;0.1;5000000;0.2868;0.0201035;10.14;2.64074;100;100;3.68216e-05;0.00508274;0.0022777;0;0;0;./core_250/sim_stress_23_3_2019_025057_267852294
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0.25;0.1;1;100;0.1;5000;2;0.5;0.1;0.02;0.25;0.1;397604989;0.1;5000000;0.2744;0.0189731;10.0472;2.51967;100;100;3.89047e-05;0.00473649;0.0212933;0;0;0;./core_250/sim_stress_23_3_2019_034053_397298108
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0.25;0.1;1;100;0.2;5000;2;0.5;0.1;0.02;0.25;0.1;43301989;0.1;5000000;0.2886;0.0226471;10.2944;2.91756;100;100;5.65562e-05;0.0110735;0.228566;0;0;0;./core_250/sim_stress_23_3_2019_043057_43019581
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0.25;0.1;1;100;0.3;5000;2;0.5;0.1;0.02;0.25;0.1;396878022;0.1;5000000;0.287;0.0496122;10.5642;5.94561;100;100;0.00064182;0.133886;5.83489;0;0;0;./core_250/sim_stress_23_3_2019_052249_396510295
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0.25;0.1;1;100;0.4;5000;2;0.5;0.1;0.02;0.25;0.1;409494020;0.1;5000000;0.2916;0.0961095;12.0386;11.1181;100;100;0.00170417;1.03807;16.7596;0;0;0;./core_250/sim_stress_23_3_2019_061854_409139900
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0.25;0.1;1;100;0;5000;2;0.5;0.1;0.02;0.25;0.1;20456753;0.1;5000000;0.2776;0.018893;10.0237;2.62637;100;100;4.26349e-05;0.0219005;0.0116771;0;0;0;./core_250/sim_stress_23_3_2019_072622_20068785
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0.25;0.1;1;100;0.05;5000;2;0.5;0.1;0.02;0.25;0.1;431226063;0.1;5000000;0.2848;0.0133847;9.93172;2.351;100;100;7.0474e-05;0.00201569;0.0059051;0;0;0;./core_250/sim_stress_23_3_2019_081552_418850909
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0.25;0.1;1;100;0.1;5000;2;0.5;0.1;0.02;0.25;0.1;861131802;0.1;5000000;0.2848;0.0172128;10.1512;2.29414;100;100;2.81862e-05;0.00298018;0.00405331;0;0;0;./core_251/sim_stress_23_3_2019_000911_860563124
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0.25;0.1;1;100;0.2;5000;2;0.5;0.1;0.02;0.25;0.1;376480006;0.1;5000000;0.2956;0.0292557;10.3979;3.71612;100;100;0.000119049;0.131234;0.691513;2.54659e-11;0;0;./core_251/sim_stress_23_3_2019_010001_376008929
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0.25;0.1;1;100;0.3;5000;2;0.5;0.1;0.02;0.25;0.1;140269508;0.1;5000000;0.2864;0.0735514;12.2936;8.74193;100;100;0.00147171;1.63966;13.1966;0;0;0;./core_251/sim_stress_23_3_2019_015227_139843966
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0.25;0.1;1;100;0.4;5000;2;0.5;0.1;0.02;0.25;0.1;649089562;0.1;5000000;0.2836;0.122854;12.1284;14.161;100;100;0.00234672;0.604958;23.4241;0;0;0;./core_251/sim_stress_23_3_2019_025436_648726131
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0.25;0.1;1;100;0;5000;2;0.5;0.1;0.02;0.25;0.1;633187200;0.1;5000000;0.275;0.016772;10.0836;2.37773;100;100;3.57089e-05;0.00214954;0.00285464;0;0;0;./core_251/sim_stress_23_3_2019_040846_632874477
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0.25;0.1;1;100;0.05;5000;2;0.5;0.1;0.02;0.25;0.1;124972911;0.1;5000000;0.2956;0.018356;10.1354;2.42747;100;100;3.67224e-05;0.00330293;0.00761457;0;0;0;./core_251/sim_stress_23_3_2019_045841_124703620
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0.25;0.1;1;100;0.1;5000;2;0.5;0.1;0.02;0.25;0.1;4642358;0.1;5000000;0.2906;0.0202024;10.1077;2.71157;100;100;5.05503e-05;0.0130066;0.0396958;0;0;0;./core_251/sim_stress_23_3_2019_054945_4327223
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0.25;0.1;1;100;0.2;5000;2;0.5;0.1;0.02;0.25;0.1;217990556;0.1;5000000;0.2834;0.0672252;11.4255;8.02828;100;100;0.00169137;0.591581;17.3377;0;0;0;./core_251/sim_stress_23_3_2019_064048_217709430
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0.25;0.1;1;100;0.3;5000;2;0.5;0.1;0.02;0.25;0.1;166158760;0.1;5000000;0.2916;0.114448;11.8383;13.1888;100;100;0.00295542;1.59856;28.4766;0;0;0;./core_251/sim_stress_23_3_2019_073953_165815822
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0.25;0.1;1;100;0.4;5000;2;0.5;0.1;0.02;0.25;0.1;521376027;0.1;5000000;0.2254;0.257078;13.3291;16.2508;77.0335;81.3538;0.0158802;0.880569;22.2617;549.816;509.638;0.0294;./core_251/sim_stress_23_3_2019_085220_521069306
0.02;0.9;0.02;0.5;10;0.5;100;0.5;1;0.25;0.1;1;100;0;5000;2;0.5;0.1;0.02;0.25;0.1;631072253;0.1;5000000;0.2864;0.0190897;10.1856;2.54996;100;100;3.72639e-05;0.00588953;0.0126721;0;0;0;./core_252/sim_stress_23_3_2019_000911_618161821
0.02;0.9;0.02;0.5;10;0.5;100;0.5;1;0.25;0.1;1;100;0.05;5000;2;0.5;0.1;0.02;0.25;0.1;184898320;0.1;5000000;0.2812;0.0176219;10.0414;2.39751;100;100;3.57623e-05;0.0141828;0.0213948;0;0;0;./core_252/sim_stress_23_3_2019_005952_184606135
0.02;0.9;0.02;0.5;10;0.5;100;0.5;1;0.25;0.1;1;100;0.1;5000;2;0.5;0.1;0.02;0.25;0.1;644761059;0.1;5000000;0.2796;0.0227053;10.2334;2.99927;100;100;6.83571e-05;0.0145239;0.200974;0;0;0;./core_252/sim_stress_23_3_2019_015052_627876659
0.02;0.9;0.02;0.5;10;0.5;100;0.5;1;0.25;0.1;1;100;0.2;5000;2;0.5;0.1;0.02;0.25;0.1;523133356;0.1;5000000;0.2894;0.072549;11.0634;8.57492;100;100;0.00210974;0.694055;21.1115;2.36469e-11;0;0;./core_252/sim_stress_23_3_2019_024230_506341259
0.02;0.9;0.02;0.5;10;0.5;100;0.5;1;0.25;0.1;1;100;0.3;5000;2;0.5;0.1;0.02;0.25;0.1;433899756;0.1;5000000;0.215;0.267851;12.8355;16.301;73.6023;77.5195;0.0204612;0.734097;29.316;614.075;556.475;0.0298;./core_252/sim_stress_23_3_2019_034404_433412308
0.02;0.9;0.02;0.5;10;0.5;100;0.5;1;0.25;0.1;1;100;0.4;5000;2;0.5;0.1;0.02;0.25;0.1;568904297;0.1;5000000;0.216;0.309309;15.679;17.1985;70.2432;74.396;0.0168093;1.50593;9.8692;648.966;607.761;0.0334;./core_252/sim_stress_23_3_2019_050200_568400614
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0.25;0.1;1;100;0;5000;2;0.5;0.1;0.02;0.25;0.1;966135180;0.1;5000000;0.2912;0.0171643;10.3138;2.37885;100;100;3.70684e-05;0.0114969;0.0190077;0;0;0;./core_252/sim_stress_23_3_2019_062346_965516582
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0.25;0.1;1;100;0.05;5000;2;0.5;0.1;0.02;0.25;0.1;663121230;0.1;5000000;0.2884;0.0200886;10.1724;2.64664;100;100;3.73113e-05;0.00312629;0.0312728;1.81899e-11;0;0;./core_252/sim_stress_23_3_2019_071411_662825779
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0.25;0.1;1;100;0.1;5000;2;0.5;0.1;0.02;0.25;0.1;165904675;0.1;5000000;0.291;0.0324997;10.3277;4.30797;100;100;0.000263023;0.0167657;2.47685;0;0;0;./core_252/sim_stress_23_3_2019_080434_155044211
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0.25;0.1;1;100;0.2;5000;2;0.5;0.1;0.02;0.25;0.1;137354240;0.1;5000000;0.2888;0.108476;10.8663;12.6337;100;100;0.00399862;0.344813;38.0516;2.72383e-06;0;0;./core_252/sim_stress_23_3_2019_085716_137048865
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0.25;0.1;1;100;0.3;5000;2;0.5;0.1;0.02;0.25;0.1;614059914;0.1;5000000;0.215;0.314579;13.7623;17.8229;68.5605;72.3383;0.0171537;0.779628;14.1614;709.508;655.304;0.039;./core_253/sim_stress_23_3_2019_000911_597589240
0.02;0.9;0.02;0.5;10;0.6;100;0.5;1;0.25;0.1;1;100;0.4;5000;2;0.5;0.1;0.02;0.25;0.1;361785122;0.1;5000000;0.1896;0.424581;15.2587;19.8356;57.2641;63.1464;0.0033907;0.341447;4.59908;341.661;406.771;0.0458;./core_253/sim_stress_23_3_2019_011238_348245947
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0.25;0.1;1;100;0;5000;2;0.5;0.1;0.02;0.25;0.1;473186667;0.1;5000000;0.2808;0.0181521;10.1108;2.50016;100;100;4.20842e-05;0.0123346;0.0061487;2.00089e-11;0;0;./core_253/sim_stress_23_3_2019_021827_447731398
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0.25;0.1;1;100;0.05;5000;2;0.5;0.1;0.02;0.25;0.1;48739539;0.1;5000000;0.2954;0.0215597;10.1477;2.93001;100;100;6.11168e-05;0.0173585;0.215105;0;0;0;./core_253/sim_stress_23_3_2019_025909_35236209
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0.25;0.1;1;100;0.1;5000;2;0.5;0.1;0.02;0.25;0.1;266991482;0.1;5000000;0.2954;0.0392452;11.2741;5.78509;100;100;0.00101197;1.59534;10.7691;3.63798e-11;0;0;./core_253/sim_stress_23_3_2019_034013_237306170
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0.25;0.1;1;100;0.2;5000;2;0.5;0.1;0.02;0.25;0.1;370571335;0.1;5000000;0.2228;0.272865;13.316;14.8735;68.2343;71.6414;0.0260181;1.42379;27.8805;752.988;685.728;0.0342;./core_253/sim_stress_23_3_2019_042509_370297146
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0.25;0.1;1;100;0.3;5000;2;0.5;0.1;0.02;0.25;0.1;307557200;0.1;5000000;0.1908;0.422306;15.0286;18.945;54.1597;59.5141;0.00621153;0.595451;7.89594;346.068;394.142;0.042;./core_253/sim_stress_23_3_2019_052444_307247704
0.02;0.9;0.02;0.5;10;0.7;100;0.5;1;0.25;0.1;1;100;0.4;5000;2;0.5;0.1;0.02;0.25;0.1;722445770;0.1;5000000;0.1894;0.47382;16.3219;20.3326;53.4467;58.99;0.00217791;0.254344;2.39089;309.888;374.864;0.0488;./core_253/sim_stress_23_3_2019_062816_722044247
0.02;0.9;0.02;0.5;10;0.8;100;0.5;1;0.25;0.1;1;100;0;5000;2;0.5;0.1;0.02;0.25;0.1;316413697;0.1;5000000;0.2912;0.0187287;10.2627;2.58096;100;100;4.58589e-05;0.00466294;0.0327028;0;0;0;./core_253/sim_stress_23_3_2019_073204_316140409
0.02;0.9;0.02;0.5;10;0.8;100;0.5;1;0.25;0.1;1;100;0.05;5000;2;0.5;0.1;0.02;0.25;0.1;445677425;0.1;5000000;0.2948;0.0233754;10.6201;3.37379;100;100;0.000115149;0.0644206;0.824925;0;0;0;./core_253/sim_stress_23_3_2019_080935_445175068
0.02;0.9;0.02;0.5;10;0.8;100;0.5;1;0.25;0.1;1;100;0.1;5000;2;0.5;0.1;0.02;0.25;0.1;462073907;0.1;5000000;0.2838;0.08405;10.971;10.4176;100;100;0.00548446;1.13258;55.391;3.69255e-10;0;0;./core_254/sim_stress_23_3_2019_000911_461797625
0.02;0.9;0.02;0.5;10;0.8;100;0.5;1;0.25;0.1;1;100;0.2;5000;2;0.5;0.1;0.02;0.25;0.1;244702556;0.1;5000000;0.1974;0.426574;16.7502;17.9528;53.3565;57.9504;0.0176519;3.36544;20.8408;473.125;484.798;0.0402;./core_254/sim_stress_23_3_2019_010004_244325703
0.02;0.9;0.02;0.5;10;0.8;100;0.5;1;0.25;0.1;1;100;0.3;5000;2;0.5;0.1;0.02;0.25;0.1;610361661;0.1;5000000;0.1926;0.437706;16.284;17.632;51.0608;56.0598;0.00687805;1.11844;7.31018;351.292;395.443;0.0454;./core_254/sim_stress_23_3_2019_020150_609744233
0.02;0.9;0.02;0.5;10;0.8;100;0.5;1;0.25;0.1;1;100;0.4;5000;2;0.5;0.1;0.02;0.25;0.1;549119687;0.1;5000000;0.1816;0.517544;19.419;18.9074;50.0518;55.2124;0.00325162;0.706984;2.29504;314.436;372.612;0.0482;./core_254/sim_stress_23_3_2019_030547_548869998
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0.25;0.15;1;100;0;5000;2;0.5;0.15;0.02;0.25;0.1;591322223;0.1;5000000;0.3726;0.00948043;9.93643;2.26131;100;100;4.56915e-05;0.00370909;0.00108737;0;0;0;./core_254/sim_stress_23_3_2019_041120_591024687
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0.25;0.15;1;100;0.05;5000;2;0.5;0.15;0.02;0.25;0.1;602387812;0.1;5000000;0.3862;0.0150159;10.0675;2.54814;100;100;5.58783e-05;0.00661474;0.00141165;0;0;0;./core_254/sim_stress_23_3_2019_045556_601985405
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0.25;0.15;1;100;0.1;5000;2;0.5;0.15;0.02;0.25;0.1;722998732;0.1;5000000;0.3732;0.0163494;10.0025;2.40325;100;100;4.05227e-05;0.000931866;0.0013197;0;0;0;./core_254/sim_stress_23_3_2019_054039_722655084
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0.25;0.15;1;100;0.2;5000;2;0.5;0.15;0.02;0.25;0.1;35953907;0.1;5000000;0.3788;0.016261;10.0785;2.45053;100;100;4.72036e-05;0.00292958;0.0174385;0;0;0;./core_254/sim_stress_23_3_2019_062521_35597052
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0.25;0.15;1;100;0.3;5000;2;0.5;0.15;0.02;0.25;0.1;704719454;0.1;5000000;0.3718;0.0236278;10.1721;3.08948;100;100;6.4785e-05;0.0139075;0.283971;0;0;0;./core_254/sim_stress_23_3_2019_071140_704456738
0.02;0.9;0.02;0.5;10;0.1;100;0.5;1;0.25;0.15;1;100;0.4;5000;2;0.5;0.15;0.02;0.25;0.1;151428495;0.1;5000000;0.3694;0.0256091;10.2936;3.37365;100;100;0.000138807;0.139606;0.820869;4.91127e-11;0;0;./core_254/sim_stress_23_3_2019_075904_135658558
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0.25;0.15;1;100;0;5000;2;0.5;0.15;0.02;0.25;0.1;688075409;0.1;5000000;0.386;0.0140397;10.0613;2.46018;100;100;4.98618e-05;0.00275716;0.000831551;0;0;0;./core_255/sim_stress_23_3_2019_000911_687574281
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0.25;0.15;1;100;0.05;5000;2;0.5;0.15;0.02;0.25;0.1;804824044;0.1;5000000;0.3724;0.0124342;10.1216;2.32484;100;100;5.8959e-05;0.00126489;0.0031667;0;0;0;./core_255/sim_stress_23_3_2019_010528_804516394
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0.25;0.15;1;100;0.1;5000;2;0.5;0.15;0.02;0.25;0.1;176942757;0.1;5000000;0.3728;0.0149624;10.0895;2.27191;100;100;3.95627e-05;0.0023284;0.00216174;0;0;0;./core_255/sim_stress_23_3_2019_020216_176575754
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0.25;0.15;1;100;0.2;5000;2;0.5;0.15;0.02;0.25;0.1;435944768;0.1;5000000;0.3746;0.0176125;10.1889;2.53789;100;100;6.00494e-05;0.00565655;0.0545412;0;0;0;./core_255/sim_stress_23_3_2019_025916_425455994
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0.25;0.15;1;100;0.3;5000;2;0.5;0.15;0.02;0.25;0.1;875680882;0.1;5000000;0.38;0.0247383;10.0861;3.38259;100;100;8.9782e-05;0.018986;0.646666;0;0;0;./core_255/sim_stress_23_3_2019_035728_875342272
0.02;0.9;0.02;0.5;10;0.2;100;0.5;1;0.25;0.15;1;100;0.4;5000;2;0.5;0.15;0.02;0.25;0.1;686875160;0.1;5000000;0.3178;0.276929;11.8643;17.3056;75.7929;79.7157;0.0365164;1.30819;109.55;632.672;594.239;0.0436;./core_255/sim_stress_23_3_2019_045719_686526286
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0.25;0.15;1;100;0;5000;2;0.5;0.15;0.02;0.25;0.1;714047133;0.1;5000000;0.3688;0.0124756;10.0899;2.4345;100;100;6.24798e-05;0.00158642;0.00252992;0;0;0;./core_255/sim_stress_23_3_2019_062618_713720344
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0.25;0.15;1;100;0.05;5000;2;0.5;0.15;0.02;0.25;0.1;298006203;0.1;5000000;0.3682;0.0148964;10.1973;2.33098;100;100;4.71971e-05;0.00779718;0.000935232;0;0;0;./core_255/sim_stress_23_3_2019_072243_297716100
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0.25;0.15;1;100;0.1;5000;2;0.5;0.15;0.02;0.25;0.1;885202329;0.1;5000000;0.3868;0.0195543;10.2608;2.66578;100;100;4.13031e-05;0.00584144;0.00861875;0;0;0;./core_255/sim_stress_23_3_2019_081939_875366178
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0.25;0.15;1;100;0.2;5000;2;0.5;0.15;0.02;0.25;0.1;509995228;0.1;5000000;0.3784;0.0166983;9.92389;2.57467;100;100;6.2154e-05;0.00818241;0.0507515;0;0;0;./core_255/sim_stress_23_3_2019_091710_509624897
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0.25;0.15;1;100;0.3;5000;2;0.5;0.15;0.02;0.25;0.1;626072418;0.1;5000000;0.3658;0.0783639;11.2445;7.61852;94.9652;95.6005;0.00857224;1.54556;25.7655;260.661;227.526;0.0102;./core_256/sim_stress_23_3_2019_000911_625545988
0.02;0.9;0.02;0.5;10;0.3;100;0.5;1;0.25;0.15;1;100;0.4;5000;2;0.5;0.15;0.02;0.25;0.1;577238673;0.1;5000000;0.302;0.359649;13.1834;20.3683;69.6721;74.0281;0.0418057;2.56244;104.771;621.069;597.068;0.0442;./core_256/sim_stress_23_3_2019_012040_576660265
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0.25;0.15;1;100;0;5000;2;0.5;0.15;0.02;0.25;0.1;415907101;0.1;5000000;0.3586;0.0161276;10.1156;2.49183;100;100;5.7607e-05;0.00252622;0.00206152;0;0;0;./core_256/sim_stress_23_3_2019_025450_415516943
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0.25;0.15;1;100;0.05;5000;2;0.5;0.15;0.02;0.25;0.1;257268116;0.1;5000000;0.3948;0.0149298;10.0986;2.35014;100;100;3.64987e-05;0.00457407;0.00904669;0;0;0;./core_256/sim_stress_23_3_2019_035152_256942668
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0.25;0.15;1;100;0.1;5000;2;0.5;0.15;0.02;0.25;0.1;907197629;0.1;5000000;0.3762;0.0176439;10.125;2.45817;100;100;3.88645e-05;0.00432341;0.00969673;0;0;0;./core_256/sim_stress_23_3_2019_044839_906878147
0.02;0.9;0.02;0.5;10;0.4;100;0.5;1;0.25;0.15;1;100;0.2;5000;2;0.5;0.15;0.02;0.25;0.1;101458794;0.1;5000000;0.3806;0.0226527;10.2654;3.18159;100;100;0.000106504;0.045295;0.501042;0;0;0;./core_256/sim_stress_23_3_2019_054642_100946642
